             PESQUISA FILTRO-A1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Mês,RECIBO,Dt. Lançamento,Dt. Vec.,TIPO DOC.,Nº DOC.,ENTRADAS / SAÍDAS,FORNECEDORES,CÓD. DIZIMISTA,NOME DIZIMISTA,FUNÇÃO,OBS.,Valor,Conta,Pago?,TIPO LANÇ.,HISTÓRICO,SITUAÇÃO
1,01712,10-jan.-23,10-jan.-23,,,ENTRADA OFERTAS DE CULTOS,ESCUDO DA FÉ,,,,REF.1/23," R$ 25,50 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- ESCUDO DA FÉ - RECIBO -1712,VENCIDO
1,01712,10-jan.-23,10-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,ESCUDO DA FÉ,,,,REF.1/23," R$ 120,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- ESCUDO DA FÉ - RECIBO -1712,VENCIDO
1,01498,10-jan.-23,10-jan.-23,,,ENTRADA OFERTAS DE CULTOS,GETSÊMANI,,,,REF.1/23," R$ 25,85 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- GETSÊMANI - RECIBO -1498,VENCIDO
1,01498,10-jan.-23,10-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,GETSÊMANI,,,,REF.1/23," R$ 173,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- GETSÊMANI - RECIBO -1498,VENCIDO
1,02218,10-jan.-23,10-jan.-23,,,ENTRADA OFERTAS DE CULTOS,MONTE MORIA II,,,,REF.1/23," R$ 20,70 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- MONTE MORIA II - RECIBO -2218,VENCIDO
1,02096,11-jan.-23,11-jan.-23,,,ENTRADA OFERTAS DE CULTOS,NOVA JERUSALÉM,,,,REF.1/23," R$ 112,40 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- NOVA JERUSALÉM - RECIBO -2096,VENCE HOJE
1,02096,11-jan.-23,11-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,NOVA JERUSALÉM,,,,REF.1/23," R$ 471,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- NOVA JERUSALÉM - RECIBO -2096,VENCE HOJE
1,01778,10-jan.-23,10-jan.-23,,,ENTRADA OFERTAS DE CULTOS,GUERREIROS DE CRISTO,,,,REF.1/23," R$ 12,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- GUERREIROS DE CRISTO - RECIBO -1778,VENCIDO
1,01778,10-jan.-23,10-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,GUERREIROS DE CRISTO,,,,REF.1/23," R$ 100,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- GUERREIROS DE CRISTO - RECIBO -1778,VENCIDO
1,02058,10-jan.-23,10-jan.-23,,,ENTRADA OFERTAS DE CULTOS,MANANCIAL,,,,REF.1/23," R$ 31,70 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- MANANCIAL - RECIBO -2058,VENCIDO
1,02058,10-jan.-23,10-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,MANANCIAL,,,,REF.1/23," R$ 253,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- MANANCIAL - RECIBO -2058,VENCIDO
1,02042,10-jan.-23,10-jan.-23,,,ENTRADA OFERTAS DE CULTOS,FRUTOS DA FÉ,,,,REF.1/23," R$ 31,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- FRUTOS DA FÉ - RECIBO -2042,VENCIDO
1,02042,10-jan.-23,10-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,FRUTOS DA FÉ,,,,REF.1/23," R$ 60,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- FRUTOS DA FÉ - RECIBO -2042,VENCIDO
1,01691,10-jan.-23,10-jan.-23,,,ENTRADA OFERTAS DE CULTOS,MONTE SINAI,,,,REF.1/23," R$ 53,65 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- MONTE SINAI - RECIBO -1691,VENCIDO
1,01691,10-jan.-23,10-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,MONTE SINAI,,,,REF.1/23," R$ 697,80 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- MONTE SINAI - RECIBO -1691,VENCIDO
1,01981,10-jan.-23,10-jan.-23,,,ENTRADA OFERTAS DE CULTOS,ROSA DE SARON,,,,REF.1/23," R$ 17,55 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- ROSA DE SARON - RECIBO -1981,VENCIDO
1,01981,10-jan.-23,10-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,ROSA DE SARON,,,,REF.1/23," R$ 210,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- ROSA DE SARON - RECIBO -1981,VENCIDO
1,01799,10-jan.-23,10-jan.-23,,,ENTRADA OFERTAS DE CULTOS,LIBERDADE,,,,REF.1/23," R$ 51,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- LIBERDADE - RECIBO -1799,VENCIDO
1,01799,10-jan.-23,10-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,LIBERDADE,,,,REF.1/23," R$ 669,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- LIBERDADE - RECIBO -1799,VENCIDO
1,02171,10-jan.-23,10-jan.-23,,,ENTRADA OFERTAS DE CULTOS,MAR DE CRISTAL,,,,REF.1/23," R$ 61,20 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- MAR DE CRISTAL - RECIBO -2171,VENCIDO
1,02171,10-jan.-23,10-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,MAR DE CRISTAL,,,,REF.1/23," R$ 355,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- MAR DE CRISTAL - RECIBO -2171,VENCIDO
1,01476,10-jan.-23,10-jan.-23,,,ENTRADA OFERTAS DE CULTOS,LUZ E VIDA,,,,REF.1/23," R$ 29,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- LUZ E VIDA - RECIBO -1476,VENCIDO
1,01476,10-jan.-23,10-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,LUZ E VIDA,,,,REF.1/23," R$ 40,25 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- LUZ E VIDA - RECIBO -1476,VENCIDO
1,01538,10-jan.-23,10-jan.-23,,,ENTRADA OFERTAS DE CULTOS,BETEL,,,,REF.1/23," R$ 61,65 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- BETEL - RECIBO -1538,VENCIDO
1,01538,10-jan.-23,10-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,BETEL,,,,REF.1/23," R$ 481,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- BETEL - RECIBO -1538,VENCIDO
1,02087,11-jan.-23,11-jan.-23,,,ENTRADA OFERTAS DE CULTOS,ROCHA ETERNA,,,,REF.1/23," R$ 116,25 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- ROCHA ETERNA - RECIBO -2087,VENCE HOJE
1,02087,11-jan.-23,11-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,ROCHA ETERNA,,,,REF.1/23," R$ 1.005,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- ROCHA ETERNA - RECIBO -2087,VENCE HOJE
1,00012,9-jan.-23,9-jan.-23,RECIBO IGREJA,,MATERIAL LIMPEZA,SHALOM,,,,PGTO. MATERIAL LIMPEZA," R$ (13,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. MATERIAL LIMPEZAMATERIAL LIMPEZA- SHALOM - RECIBO -12,VENCIDO
1,00014,9-jan.-23,9-jan.-23,RECIBO IGREJA,,ALIMENTAÇÃO,TEMPLO CENTRAL,,,,PGTO.ALIMENTAÇÃO PEDREIROS," R$ (30,00)",CAIXA IGREJA,SIM,DESPESA,PGTO.ALIMENTAÇÃO PEDREIROSALIMENTAÇÃO- TEMPLO CENTRAL - RECIBO -14,VENCIDO
1,00004,3-jan.-23,3-jan.-23,RECIBO IGREJA,,ALIMENTAÇÃO,TEMPLO CENTRAL,,,,PGTO. ALIMENTAÇAO PEDREIROS," R$ (30,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. ALIMENTAÇAO PEDREIROSALIMENTAÇÃO- TEMPLO CENTRAL - RECIBO -4,VENCIDO
1,00003,3-jan.-23,3-jan.-23,RECIBO IGREJA,,LIMPEZA TC. E CONGR.,TEMPLO CENTRAL,,,,PGTO. LIMPEZA TC DE 8/1 A 10/1," R$ (180,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. LIMPEZA TC DE 8/1 A 10/1LIMPEZA TC. E CONGR.- TEMPLO CENTRAL - RECIBO -3,VENCIDO
1,00002,3-jan.-23,3-jan.-23,RECIBO IGREJA,,LIMPEZA TC. E CONGR.,TEMPLO CENTRAL,,,,PGTO. LIMPEZA TC 3/1," R$ (90,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. LIMPEZA TC 3/1LIMPEZA TC. E CONGR.- TEMPLO CENTRAL - RECIBO -2,VENCIDO
1,00001,2-jan.-23,2-jan.-23,RECIBO IGREJA,,ALIMENTAÇÃO,TEMPLO CENTRAL,,,,PGTO. ALIMENTAÇÃO PEDREIROS TC," R$ (45,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. ALIMENTAÇÃO PEDREIROS TCALIMENTAÇÃO- TEMPLO CENTRAL - RECIBO -1,VENCIDO
1,00005,4-jan.-23,4-jan.-23,RECIBO IGREJA,,ALIMENTAÇÃO,TEMPLO CENTRAL,,,,PGTO.ALIMENTAÇÃO PEDREIROS," R$ (45,00)",CAIXA IGREJA,SIM,DESPESA,PGTO.ALIMENTAÇÃO PEDREIROSALIMENTAÇÃO- TEMPLO CENTRAL - RECIBO -5,VENCIDO
1,00006,5-jan.-23,5-jan.-23,RECIBO IGREJA,,VIGILÂNCIA PORTARIA,TEMPLO CENTRAL,,,,PGTO. JOSE CARLO / VIGILANCIA," R$ (303,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. JOSE CARLO / VIGILANCIAVIGILÂNCIA PORTARIA- TEMPLO CENTRAL - RECIBO -6,VENCIDO
1,00026,10-jan.-23,10-jan.-23,RECIBO IGREJA,,ALIMENTAÇÃO,CHAMA VIVA,,,,PGTO.AGUA MINERAL," R$ (25,00)",CAIXA IGREJA,SIM,DESPESA,PGTO.AGUA MINERALALIMENTAÇÃO- CHAMA VIVA - RECIBO -26,VENCIDO
1,00019,10-jan.-23,10-jan.-23,RECIBO IGREJA,,LIMPEZA TC. E CONGR.,TEMPLO CENTRAL,,,,PGTO. REGINA COSTA," R$ (90,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. REGINA COSTALIMPEZA TC. E CONGR.- TEMPLO CENTRAL - RECIBO -19,VENCIDO
1,00018,10-jan.-23,10-jan.-23,RECIBO IGREJA,,ALIMENTAÇÃO,TEMPLO CENTRAL,,,,PGTO. ALIMENTTAÇÃO /TESOURARIAE PEDREIROS," R$ (30,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. ALIMENTTAÇÃO /TESOURARIAE PEDREIROSALIMENTAÇÃO- TEMPLO CENTRAL - RECIBO -18,VENCIDO
1,00009,5-jan.-23,5-jan.-23,RECIBO IGREJA,,SERVIÇOES PRESTADOS,TEMPLO CENTRAL,,,,PGTO. SERVIÇO PEDREIRO/PR.EDIMILSON GOMES," R$ (600,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. SERVIÇO PEDREIRO/PR.EDIMILSON GOMESSERVIÇOES PRESTADOS- TEMPLO CENTRAL - RECIBO -9,VENCIDO
1,00010,5-jan.-23,5-jan.-23,RECIBO IGREJA,,SERVIÇOES PRESTADOS,TEMPLO CENTRAL,,,,PGTO. PEDREIRO/ PR. ALAN MACHADO," R$ (300,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. PEDREIRO/ PR. ALAN MACHADOSERVIÇOES PRESTADOS- TEMPLO CENTRAL - RECIBO -10,VENCIDO
1,00017,9-jan.-23,9-jan.-23,RECIBO IGREJA,,ALIMENTAÇÃO,TEMPLO CENTRAL,,,,PGTO.ALIMENTAÇAO TESOURARIA," R$ (15,00)",CAIXA IGREJA,SIM,DESPESA,PGTO.ALIMENTAÇAO TESOURARIAALIMENTAÇÃO- TEMPLO CENTRAL - RECIBO -17,VENCIDO
1,00008,5-jan.-23,5-jan.-23,RECIBO IGREJA,,MATERIAL DE CONSUMO,TEMPLO CENTRAL,,,,PGTO.GAS COZINHA TC," R$ (112,00)",CAIXA IGREJA,SIM,DESPESA,PGTO.GAS COZINHA TCMATERIAL DE CONSUMO- TEMPLO CENTRAL - RECIBO -8,VENCIDO
1,00007,5-jan.-23,5-jan.-23,RECIBO IGREJA,,ALIMENTAÇÃO,TEMPLO CENTRAL,,,,PGTO. ALIMENTAÇÃO PEDREIROS," R$ (75,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. ALIMENTAÇÃO PEDREIROSALIMENTAÇÃO- TEMPLO CENTRAL - RECIBO -7,VENCIDO
1,00025,11-jan.-23,11-jan.-23,RECIBO IGREJA,,ALIMENTAÇÃO,TEMPLO CENTRAL,,,,"PGTO. ALIMENTAÇÃO PEDREIROS, TESOURARIA."," R$ (45,00)",CAIXA IGREJA,SIM,DESPESA,"PGTO. ALIMENTAÇÃO PEDREIROS, TESOURARIA.ALIMENTAÇÃO- TEMPLO CENTRAL - RECIBO -25",VENCE HOJE
1,00013,9-jan.-23,9-jan.-23,RECIBO IGREJA,,ALIMENTAÇÃO,TEMPLO CENTRAL,,,,"PGTO. ALIMENTAÇAO JOSE CARLOS LIMA 3,6,9,12 E 15/1"," R$ (65,00)",CAIXA IGREJA,SIM,DESPESA,"PGTO. ALIMENTAÇAO JOSE CARLOS LIMA 3,6,9,12 E 15/1ALIMENTAÇÃO- TEMPLO CENTRAL - RECIBO -13",VENCIDO
1,00021,10-jan.-23,10-jan.-23,RECIBO IGREJA,,DONATIVOS,BETEL,,,,PGTO. AJUDA SOCIAL/ SR. IVALDO," R$ (860,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. AJUDA SOCIAL/ SR. IVALDODONATIVOS- BETEL - RECIBO -21,VENCIDO
1,00020,10-jan.-23,10-jan.-23,RECIBO IGREJA,,ALIMENTAÇÃO,MONTE TABOR,,,,PGTO. AGUA MINERAL," R$ (8,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. AGUA MINERALALIMENTAÇÃO- MONTE TABOR - RECIBO -20,VENCIDO
1,00027,10-jan.-23,10-jan.-23,RECIBO IGREJA,,ALIMENTAÇÃO,MAR DE CRISTAL,,,,PGTO. AGUA MINERAL," R$ (6,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. AGUA MINERALALIMENTAÇÃO- MAR DE CRISTAL - RECIBO -27,VENCIDO
1,00022,11-jan.-23,11-jan.-23,RECIBO IGREJA,,MATERIAL EXPEDIENTE,TEMPLO CENTRAL,,,,PGTO. BLOCOS DE DIZIMOS E RELATORIOS," R$ (500,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. BLOCOS DE DIZIMOS E RELATORIOSMATERIAL EXPEDIENTE- TEMPLO CENTRAL - RECIBO -22,VENCE HOJE
1,00011,5-jan.-23,5-jan.-23,RECIBO IGREJA,,SERVIÇOES PRESTADOS,TEMPLO CENTRAL,,,,PGTO. JEFFERSON RIBEIRO/ MANUTENCAO SISTEMA CFADNA," R$ (200,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. JEFFERSON RIBEIRO/ MANUTENCAO SISTEMA CFADNASERVIÇOES PRESTADOS- TEMPLO CENTRAL - RECIBO -11,VENCIDO
1,00015,9-jan.-23,9-jan.-23,RECIBO IGREJA,,SERVIÇOES PRESTADOS,TEMPLO CENTRAL,,,,PGTO. DIARIA TESOUREIRA ADRIA MONIQUE 9TRABALHO EXTRA)," R$ (100,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. DIARIA TESOUREIRA ADRIA MONIQUE 9TRABALHO EXTRA)SERVIÇOES PRESTADOS- TEMPLO CENTRAL - RECIBO -15,VENCIDO
1,,10-jan.-23,10-jan.-23,RECIBO IGREJA,,ALUGUES,NOVA VIDA,,,,PGTO. ALUGUEL NOVA VIDA," R$ (1.212,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. ALUGUEL NOVA VIDAALUGUES- NOVA VIDA - RECIBO -,VENCIDO
1,,10-jan.-23,10-jan.-23,RECIBO IGREJA,,TRANSPORTE - ÔNIBUS,TEMPLO CENTRAL,,,,PGTO. ONIBUS AREA 3," R$ (250,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. ONIBUS AREA 3TRANSPORTE - ÔNIBUS- TEMPLO CENTRAL - RECIBO -,VENCIDO
1,,3-jan.-23,3-jan.-23,RECIBO IGREJA,,TRANSPORTE - ÔNIBUS,TEMPLO CENTRAL,,,,PGTO. ONIBUS AREA7," R$ (200,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. ONIBUS AREA7TRANSPORTE - ÔNIBUS- TEMPLO CENTRAL - RECIBO -,VENCIDO
1,,3-jan.-23,3-jan.-23,RECIBO IGREJA,,TRANSPORTE - ÔNIBUS,TEMPLO CENTRAL,,,,PGTO. ONIBUS AREA 6," R$ (300,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. ONIBUS AREA 6TRANSPORTE - ÔNIBUS- TEMPLO CENTRAL - RECIBO -,VENCIDO
1,,3-jan.-23,3-jan.-23,RECIBO IGREJA,,TRANSPORTE - ÔNIBUS,TEMPLO CENTRAL,,,,PGTO. ONIBUS AREA 3," R$ (250,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. ONIBUS AREA 3TRANSPORTE - ÔNIBUS- TEMPLO CENTRAL - RECIBO -,VENCIDO
1,,10-jan.-23,10-jan.-23,RECIBO IGREJA,,TRANSPORTE - ÔNIBUS,TEMPLO CENTRAL,,,,PGTO. ONIBUS AREA 7," R$ (200,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. ONIBUS AREA 7TRANSPORTE - ÔNIBUS- TEMPLO CENTRAL - RECIBO -,VENCIDO
1,,10-jan.-23,10-jan.-23,RECIBO IGREJA,,TRANSPORTE - ÔNIBUS,TEMPLO CENTRAL,,,,PGTO.ONIBUS AREA 6," R$ (300,00)",CAIXA IGREJA,SIM,DESPESA,PGTO.ONIBUS AREA 6TRANSPORTE - ÔNIBUS- TEMPLO CENTRAL - RECIBO -,VENCIDO
1,02423,5-jan.-23,5-jan.-23,NFec,,VALE TRANSPORTE,TEMPLO CENTRAL,,,,PGTO. COMBUSTIVEL," R$ (15,07)",CAIXA IGREJA,SIM,DESPESA,PGTO. COMBUSTIVELVALE TRANSPORTE- TEMPLO CENTRAL - RECIBO -2423,VENCIDO
1,278488,10-jan.-23,10-jan.-23,NFec,,VALE TRANSPORTE,TEMPLO CENTRAL,,,,PGTO. COMBUSTIVEL," R$ (30,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. COMBUSTIVELVALE TRANSPORTE- TEMPLO CENTRAL - RECIBO -278488,VENCIDO
1,258923,9-jan.-23,9-jan.-23,NFec,,MATERIAL LIMPEZA,NOVA VIDA,,,,PGTO.  MAT. LIMPEZA," R$ (15,40)",CAIXA IGREJA,SIM,DESPESA,PGTO.  MAT. LIMPEZAMATERIAL LIMPEZA- NOVA VIDA - RECIBO -258923,VENCIDO
1,,5-jan.-23,5-jan.-23,RECIBO IGREJA,,ALUGUES,NOVA ALIANÇA,,,,PGTO. ALUGUEL NOVA ALIANÇA," R$ (500,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. ALUGUEL NOVA ALIANÇAALUGUES- NOVA ALIANÇA - RECIBO -,VENCIDO
1,01579,9-jan.-23,9-jan.-23,NFec,,MATERIAL LIMPEZA,PORTA DAS OVELHAS,,,,PGTO. MAT. LIMPEZA," R$ (30,90)",CAIXA IGREJA,SIM,DESPESA,PGTO. MAT. LIMPEZAMATERIAL LIMPEZA- PORTA DAS OVELHAS - RECIBO -1579,VENCIDO
1,360327,9-jan.-23,9-jan.-23,NFec,,MATERIAL LIMPEZA,MONTE MORIÁ,,,,PGTO. MAT. LIMPEZA," R$ (51,43)",CAIXA IGREJA,SIM,DESPESA,PGTO. MAT. LIMPEZAMATERIAL LIMPEZA- MONTE MORIÁ - RECIBO -360327,VENCIDO
1,205046,9-jan.-23,9-jan.-23,NFec,,ALIMENTAÇÃO,TEMPLO CENTRAL,,,,PGTO. TESOURARIA TC," R$ (20,60)",CAIXA IGREJA,SIM,DESPESA,PGTO. TESOURARIA TCALIMENTAÇÃO- TEMPLO CENTRAL - RECIBO -205046,VENCIDO
1,2944312,10-jan.-23,10-jan.-23,NFec,,MATERIAL DE CONSUMO,ESCUDO DA FÉ,,,,PGTO. COPO DESCARTAVEL," R$ (45,76)",CAIXA IGREJA,SIM,DESPESA,PGTO. COPO DESCARTAVELMATERIAL DE CONSUMO- ESCUDO DA FÉ - RECIBO -2944312,VENCIDO
1,68985,10-jan.-23,10-jan.-23,NFec,,MATERIAL LIMPEZA,ALTO REFÚGIO,,,,PGTO. MAT. LIMPEZA," R$ (61,11)",CAIXA IGREJA,SIM,DESPESA,PGTO. MAT. LIMPEZAMATERIAL LIMPEZA- ALTO REFÚGIO - RECIBO -68985,VENCIDO
1,371230,9-jan.-23,9-jan.-23,NFec,,MATERIAL LIMPEZA,MANANCIAL,,,,PGTO. MATERIAL LIMPEZA," R$ (69,22)",CAIXA IGREJA,SIM,DESPESA,PGTO. MATERIAL LIMPEZAMATERIAL LIMPEZA- MANANCIAL - RECIBO -371230,VENCIDO
1,231875,9-jan.-23,9-jan.-23,NFec,,MATERIAL DE CONSUMO,PROMESSA DE DEUS,,,,PGTO. MAT. CONSUMO," R$ (22,94)",CAIXA IGREJA,SIM,DESPESA,PGTO. MAT. CONSUMOMATERIAL DE CONSUMO- PROMESSA DE DEUS - RECIBO -231875,VENCIDO
1,174258,7-jan.-23,7-jan.-23,NFec,,MATERIAL DE CONSUMO,MONTE HOREBE,,,,," R$ (99,75)",CAIXA IGREJA,SIM,DESPESA,MATERIAL DE CONSUMO- MONTE HOREBE - RECIBO -174258,VENCIDO
1,204762,7-jan.-23,7-jan.-23,NFec,,MATERIAL LIMPEZA,LÍRIOS DOS VALES,,,,," R$ (100,75)",CAIXA IGREJA,SIM,DESPESA,MATERIAL LIMPEZA- LÍRIOS DOS VALES - RECIBO -204762,VENCIDO
1,224356,9-jan.-23,9-jan.-23,NFec,,MATERIAL LIMPEZA,PERSEVERANÇA,,,,," R$ (26,32)",CAIXA IGREJA,SIM,DESPESA,MATERIAL LIMPEZA- PERSEVERANÇA - RECIBO -224356,VENCIDO
1,422902,10-jan.-23,10-jan.-23,NFec,,MATERIAL DE CONSUMO,DEUS FORTE,,,,," R$ (102,00)",CAIXA IGREJA,SIM,DESPESA,MATERIAL DE CONSUMO- DEUS FORTE - RECIBO -422902,VENCIDO
1,184214,9-jan.-23,9-jan.-23,NFec,,MATERIAL EXPEDIENTE,TEMPLO CENTRAL,,,,," R$ (62,10)",CAIXA IGREJA,SIM,DESPESA,MATERIAL EXPEDIENTE- TEMPLO CENTRAL - RECIBO -184214,VENCIDO
1,,10-jan.-23,10-jan.-23,,,ALUGUES,ESCUDO DA FÉ,,,,PGTO. TAXA CONDOMINIO ," R$ (80,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. TAXA CONDOMINIO ALUGUES- ESCUDO DA FÉ - RECIBO -,VENCIDO
1,00115,9-jan.-23,9-jan.-23,,,MATERIAL DE CONSUMO,PORTA DAS OVELHAS,,,,," R$ (110,00)",CAIXA IGREJA,SIM,DESPESA,MATERIAL DE CONSUMO- PORTA DAS OVELHAS - RECIBO -115,VENCIDO
1,00116,2-jan.-23,2-jan.-23,,,ALIMENTAÇÃO,NOVA VIDA,,,,PGTO. AGUA MINERAL," R$ (14,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. AGUA MINERALALIMENTAÇÃO- NOVA VIDA - RECIBO -116,VENCIDO
1,00117,8-jan.-23,8-jan.-23,,,ALIMENTAÇÃO,MONTE SINAI,,,,PGTO. AGUA," R$ (24,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. AGUAALIMENTAÇÃO- MONTE SINAI - RECIBO -117,VENCIDO
1,140273,10-jan.-23,10-jan.-23,NFec,,MATERIAL LIMPEZA,TEMPLO CENTRAL,,,,," R$ (704,44)",CAIXA IGREJA,SIM,DESPESA,MATERIAL LIMPEZA- TEMPLO CENTRAL - RECIBO -140273,VENCIDO
1,00023,11-jan.-23,11-jan.-23,RECIBO IGREJA,,AQUISIÇÃO DE MATERIAS E EQUIPAMENTOS,TEMPLO CENTRAL,,,,PGTO. PARCELA 6/10 NOTBOOK DO GILVAN MERCES," R$ (289,90)",CAIXA IGREJA,SIM,DESPESA,PGTO. PARCELA 6/10 NOTBOOK DO GILVAN MERCESAQUISIÇÃO DE MATERIAS E EQUIPAMENTOS- TEMPLO CENTRAL - RECIBO -23,VENCE HOJE
1,00028,9-jan.-23,9-jan.-23,RECIBO IGREJA,,VALE TRANSPORTE,TEMPLO CENTRAL,,,,PGTO. COMBUSTIVEL PARA SERVIÇOS BANCARIOS," R$ (50,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. COMBUSTIVEL PARA SERVIÇOS BANCARIOSVALE TRANSPORTE- TEMPLO CENTRAL - RECIBO -28,VENCIDO
1,00024,11-jan.-23,11-jan.-23,RECIBO IGREJA,,AQUISIÇÃO DE MATERIAS E EQUIPAMENTOS,MONTE DAS OLIVEIRAS,,,,PGTO. PARCELA 1/5 DA BOMBA AGUA/ MONTE DAS OLIVEIRAS," R$ (204,80)",CAIXA IGREJA,SIM,DESPESA,PGTO. PARCELA 1/5 DA BOMBA AGUA/ MONTE DAS OLIVEIRASAQUISIÇÃO DE MATERIAS E EQUIPAMENTOS- MONTE DAS OLIVEIRAS - RECIBO -24,VENCE HOJE
1,00119,9-jan.-23,9-jan.-23,,,MATERIAL DE CONSUMO,MANANCIAL,,,,," R$ (30,00)",CAIXA IGREJA,SIM,DESPESA,MATERIAL DE CONSUMO- MANANCIAL - RECIBO -119,VENCIDO
1,00120,8-jan.-23,8-jan.-23,,,ALIMENTAÇÃO,MONTE MORIÁ,,,,PGTO. AGUA," R$ (16,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. AGUAALIMENTAÇÃO- MONTE MORIÁ - RECIBO -120,VENCIDO
